,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
136,Realme 10s,True,True,True,True,"2022, December 16","Available. Released 2022, December 20",164.4 x 75.1 x 8.1 mm (6.47 x 2.96 x 0.32 in),191 g (6.74 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, 90Hz, 400 nits (typ)","6.6 inches, 104.9 cm2 (~85.0% screen-to-body ratio)","1080 x 2408 pixels, 20:9 ratio (~400 ppi density)",,,"Android 12, Realme UI 3.0",Mediatek Dimensity 810 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),"128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.8, (wide), PDAF__0.3 MP, f/2.8, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 27mm (wide)","HDR, panorama",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.2, A2DP, LE","GPS, GLONASS, BDS",No,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass",5000 mAh,"33W wired, 50% in 33 min",,"Black, Blue",,,,About 150 EUR,,,"303,225 hits",
137,Realme GT Neo 3,True,True,True,True,"2022, March 22","Available. Released 2022, March 30",163.3 x 75.6 x 8.2 mm (6.43 x 2.98 x 0.32 in),188 g (6.63 oz),"Glass front (Gorilla Glass 5), plastic frame, glass back",Nano-SIM + Nano-SIM,,"AMOLED, 1B colors, 120Hz, HDR10+","6.7 inches, 108.0 cm2 (~87.5% screen-to-body ratio)","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)",Corning Gorilla Glass 5,,"Android 12, upgradable to Android 13, Realme UI 3.0",Mediatek Dimensity 8100 (5 nm),Octa-core (4x2.85 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G610 MC6,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.9, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS__8 MP, f/2.3, 15mm, 120˚ (ultrawide), 1/4.0"", 1.12µm__2 MP, f/2.4, (macro)","Dual-LED dual-tone flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps, gyro-EIS","16 MP, f/2.5, 26mm (wide), 1/3.09"", 1.0µm","HDR, panorama","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.3, A2DP, LE, aptX HD","GPS (L1+L5), GLONASS, BDS, GALILEO, QZSS",Yes (dual side),No,USB Type-C 2.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",5000 mAh,"80W wired, 100% in 32 min",,"Plain Black (Asphalt Black), Silverstone White (Sprint White), Le Mans Blue (Nitro Blue)","RMX3561, RMX3560",,,"€ 479.99 / $ 619.00 / ₹ 15,990",__AnTuTu: 819348 (v9)__GeekBench: 4079 (v5.1)__GFXBench: 53fps (ES 3.1 onscreen),,"2,497,406 hits",4.1
138,Realme C21Y,True,True,True,False,"2021, June 21","Available. Released 2021, July 02",164.5 x 76 x 9.1 mm (6.48 x 2.99 x 0.36 in),200 g (7.05 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,,"IPS LCD, 400 nits (typ)","6.5 inches, 102.0 cm2 (~81.6% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",,,Android 10/ Android 11,Unisoc T610 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MP2,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM","13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, PDAF__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, (wide), 1/5.0"", 1.12µm","HDR, panorama",1080p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n,"5.0, A2DP, LE","GPS, GLONASS, BDS",No,Unspecified,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, proximity, compass",5000 mAh,Reverse wired,,"Cross Black, Cross Blue","RMX3261, RMX3263",,,About 130 EUR,,,"2,575,389 hits",
139,Realme C20,True,True,True,False,"2021, January 19","Available. Released 2021, January 19",165.2 x 76.4 x 8.9 mm (6.50 x 3.01 x 0.35 in),190 g (6.70 oz),"Glass front (Gorilla Glass 3), plastic frame, plastic back",Nano-SIM + Nano-SIM,Splash-resistant design,"IPS LCD, 400 nits (typ)","6.5 inches, 102.0 cm2 (~80.8% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",Corning Gorilla Glass 3,,"Android 10, Realme UI",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),32GB 2GB RAM,"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm, AF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, (wide), 1/5.0"", 1.12µm",HDR,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE","GPS, GLONASS, BDS",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass",5000 mAh,10W wired__Reverse wired,,"Cool Gray, Cool Blue","RMX3063, RMX3061",0.98 W/kg (head) 0.50 W/kg (body) ,,About 90 EUR,,,"1,076,148 hits",
140,Realme X50 5G,True,True,True,True,"2020, July 08","Available. Released 2020, July 08",163.8 x 75.8 x 8.9 mm (6.45 x 2.98 x 0.35 in),194 g (6.84 oz),,Nano-SIM + Nano-SIM,,"IPS LCD, 120Hz","6.57 inches, 104.2 cm2 (~83.9% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~401 ppi density)",,,"Android 10, Realme UI",Qualcomm SM7250 Snapdragon 765G 5G (7 nm),Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver),Adreno 620,No,"128GB 6GB RAM, 128GB 8GB RAM","48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF__8 MP, f/2.3, 16mm (ultrawide), 1/4.0"", 1.12µm__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps; gyro-EIS","16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm__2 MP, f/2.4, (depth)",HDR,1080p@30/120fps,Yes,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, BDS",Yes,FM radio,USB Type-C 2.0,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass",4200 mAh,"30W wired, 70% in 30 min",,"Jungle Green, Ice Silver",RMX2144,,,About 500 EUR,,,"749,070 hits",
141,Samsung Galaxy A06,True,True,True,False,"2024, August 16","Available. Released 2024, August 22",167.3 x 77.3 x 8 mm (6.59 x 3.04 x 0.31 in),189 g (6.67 oz),"Glass front, plastic back, plastic frame",Nano-SIMNano-SIM + Nano-SIM,,PLS LCD,"6.7 inches, 108.4 cm2 (~83.8% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~262 ppi density)",,,"Android 14, up to 2 major Android upgrades",Mediatek Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM","50 MP, f/1.8, (wide), 1/2.76"", 0.64µm, PDAF__2 MP, f/2.4, (depth)",LED flash,1080p@30/60fps,"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm",,Yes,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.3, A2DP, LE","GPS, GLONASS, GALILEO, BDS",No,FM radio,USB Type-C 2.0,"Fingerprint (side-mounted), accelerometer, proximity, compass",Li-Po 5000 mAh,25W wired,,"Blue, Gold, White","SM-A065F, SM-A065F/DS, SM-A065M, SM-A065M/DS",,0.44 W/kg (head) 1.08 W/kg (body) ,"$ 95.00 / ₹ 8,799","__AnTuTu: 182064 (v9), 247675 (v10)___GeekBench: 1273 (v5), 1276 (v6)__3DMark: 188 (Wild Life Extreme)",,"1,615,972 hits",3.2
142,Samsung Galaxy S23 FE,True,True,True,True,"2023, October 04","Available. Released 2023, October 05",158 x 76.5 x 8.2 mm (6.22 x 3.01 x 0.32 in),209 g (7.37 oz),"Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame",Nano-SIMNano-SIM + Nano-SIMNano-SIM + Nano-SIM + eSIM (max 2 at a time),IP68 dust/water resistant (up to 1.5m for 30 min),"Dynamic AMOLED 2X, 120Hz, HDR10+, 1450 nits (peak)","6.4 inches, 100.5 cm2 (~83.2% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)",Corning Gorilla Glass 5,,"Android 13, up to 4 major Android upgrades, One UI 6.1",Exynos 2200 (4 nm) - InternationalQualcomm SM8450 Snapdragon 8 Gen 1 (4 nm) - USA,Octa-core (1x2.8 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510) - InternationalOcta-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510) - USA,Xclipse 920 - InternationalAdreno 730 - USA,No,"128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.8, 23mm (wide), 1/1.57"", 1.0µm, dual pixel PDAF, OIS__8 MP, f/2.4, 76mm (telephoto), 1/4.5"", 1.0µm, PDAF, OIS, 3x optical zoom__12 MP, f/2.2, 13mm, 123˚ (ultrawide), 1/3.0"", 1.12µm","LED flash, HDR, panorama","8K@24fps, 4K@30/60fps, 1080p@30/60/120/240fps, 720p@960fps","10 MP, f/2.4, 25mm (wide), 1/3.0"", 1.22µm",,"4K@30/60fps, 1080p@30/60fps; gyro-EIS","Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, Wi-Fi Direct","5.3, A2DP, LE","GPS, GLONASS, GALILEO, BDS",Yes,Unspecified,"USB Type-C, OTG","Fingerprint (under display, optical), accelerometer, gyro, compass",Li-Ion 4500 mAh,"25W wired, PD3.0, 50% in 30 min__15W wireless__Reverse wireless",,"Mint, Cream, Graphite, Purple, Indigo, Tangerine","SM-S711B, SM-S711B/DS, SM-S711U1, SM-S711U, SM-S711W, SM-S7110, SM-S711N",0.80 W/kg (head) 0.72 W/kg (body) ,0.76 W/kg (head) 1.04 W/kg (body) ,"€ 459.98 / $ 283.40 / £ 299.94 / ₹ 31,935",__AnTuTu: 940921 (v9) | 1129280 (v10)__GeekBench: 3550 (v5.1) | 3946 (v6)__GFXBench: 79fps (ES 3.1 onscreen),,"6,946,090 hits",4.0
143,Samsung Galaxy Tab 4 10.1 3G,True,True,False,False,"2014, April. Released 2014, June",Discontinued,243.4 x 176.4 x 8 mm (9.58 x 6.94 x 0.31 in),487 g (1.07 lb),,Micro-SIM,,TFT,"10.1 inches, 295.8 cm2 (~68.9% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)",,,"Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop), TouchWiz UX UI",,Quad-core 1.2 GHz,,microSDXC (dedicated slot),16GB 1.5GB RAM,3.15 MP,,720p@30fps,1.3 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","GPS, GLONASS",No,No,microUSB 2.0,Accelerometer,"Li-Po 6800 mAh, non-removable",,,"White, Black",SM-T531,1.58 W/kg (body) ,0.94 W/kg (body) ,About 300 EUR,,,"877,941 hits",
144,Samsung Galaxy Tab Pro 10.1 LTE,True,True,True,False,"2014, January. Released 2014, March",Discontinued,243.1 x 171.4 x 7.3 mm (9.57 x 6.75 x 0.29 in),477 g (1.05 lb),,Micro-SIM,,Super clear LCD,"10.1 inches, 295.8 cm2 (~71.0% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~299 ppi density)",,,"Android 4.4 (KitKat), TouchWiz UI",Qualcomm Snapdragon 800 (28 nm),Quad-core 2.3 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM","8 MP, AF",LED flash,1080p@30fps,2 MP,,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","GPS, GLONASS",No,No,"microUSB 2.0 (MHL TV-out), OTG","Accelerometer, gyro, compass","Li-Ion 8220 mAh, non-removable",,Up to 10 h (multimedia),"White, Black",SM-T525,,0.90 W/kg (body) ,About 420 EUR,,Endurance rating 101h,"663,917 hits",
145,Samsung Ch@t 333,True,False,False,False,"2013, July. Released 2013, August",Discontinued,112.1 x 61.1 x 11.7 mm (4.41 x 2.41 x 0.46 in),99.5 g (3.49 oz),,"Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)",,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~26.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio",,,,,208 MHz,,microSDHC (dedicated slot),28MB,2 MP,,320p,No,,,Yes,Yes,No,Yes,No,No,FM radio,microUSB,,"Li-Ion 1200 mAh, removable",,Up to 15 h,"Black, White","GT-S3330, GT-S3332",0.82 W/kg (head) 0.56 W/kg (body) ,0.83 W/kg (head) 1.09 W/kg (body) ,About 80 EUR,,,"488,468 hits",
146,Samsung I9500 Galaxy S4,True,True,False,False,"2013, March. Released 2013, April",Discontinued,136.6 x 69.8 x 7.9 mm (5.38 x 2.75 x 0.31 in),130 g (4.59 oz),"Glass front (Gorilla Glass 3), plastic back, plastic frame",Micro-SIM,,Super AMOLED,"5.0 inches, 68.9 cm2 (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Corning Gorilla Glass 3,,"Android 4.2.2 (Jelly Bean), upgradable to 5.0.1 (Lollipop), TouchWiz UI",Exynos 5410 Octa (28 nm),Octa-core (4x1.6 GHz Cortex-A15 & 4x1.2 GHz Cortex-A7),PowerVR SGX544MP3,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM","13 MP, f/2.2, 31mm (standard), 1/3.1"", 1.14µm, AF","LED flash, HDR",1080p@30fps,"2 MP, f/2.4, 31mm (standard)",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, EDR, LE, aptX","GPS, GLONASS",Yes,No,"microUSB 2.0 (MHL 2 TV-out), OTG","Accelerometer, gyro, proximity, compass, barometer, temperature, humidity, gesture","Li-Ion 2600 mAh, removable",Wireless (Qi) (market dependent),Up to 17 h (3G),"White Frost, Black Mist, Arctic Blue, Black Edition","GT-I9500, SGH-I337M, SGH-M919, GT-I9507V, SHV-E330L, SPH-L720T, SHV-E300S, SHV-E300L, SHV-E300K, GT-I9507, SGH-M919N",0.85 W/kg (head) 1.55 W/kg (body) ,0.42 W/kg (head) 0.54 W/kg (body) ,About 320 EUR,,Endurance rating 65h,"76,763,385 hits",
147,Samsung Galaxy Axiom R830,True,True,True,False,"2012, November. Released 2012, November",Discontinued,121.7 x 63.8 x 11.9 mm (4.79 x 2.51 x 0.47 in),136.1 g (4.80 oz),,Mini-SIM,,TFT,"4.0 inches, 45.5 cm2 (~58.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,,Android 4.0.4 (Ice Cream Sandwich),,Dual-core 1.2 GHz Krait,,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",LED flash,720p,1.3 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP",GPS,Yes,No,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2100 mAh, removable",,Up to 8 h,Blue,,0.69 W/kg (head) 1.28 W/kg (body) ,,About 150 EUR,,,"605,870 hits",
148,Samsung Galaxy Stellar 4G I200,True,True,True,False,"2012, August. Released 2012, August",Discontinued,122 x 64 x 12 mm (4.80 x 2.52 x 0.47 in),134 g (4.73 oz),,Mini-SIM,,TFT,"4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,Touch sensitive controls,Android 4.0.4 (Ice Cream Sandwich),Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.2 GHz Krait,Adreno 225,microSDHC (dedicated slot),"4GB (1.5GB user available), 1GB RAM","3.15 MP, AF",,480p@30fps,1.3 MP,,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP","GPS, A-GPS",,No,microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 2100 mAh battery,,Up to 17 h (2G) / Up to 20 h (3G),Black,,0.64 W/kg (head) 0.82 W/kg (body) ,,About 150 EUR,,,"463,178 hits",
149,Samsung Omnia M S7530,True,True,False,False,"2012, May. Released 2012, July",Discontinued,121.6 x 64.1 x 10.5 mm (4.79 x 2.52 x 0.41 in),119 g (4.20 oz),,Mini-SIM,,Super AMOLED,"4.0 inches, 45.5 cm2 (~58.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,,Microsoft Windows Phone 7.5 Mango,,1.0 GHz,,No,"4GB 384MB RAM, 8GB 384MB RAM","5 MP, AF",LED flash,w480p@30fps,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, DLNA","2.1, A2DP","GPS, A-GPS, Bing map",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1500 mAh battery,,Up to 12 h 40 min (2G) / Up to 7 h 50 min (3G),Black,,0.50 W/kg (head) 0.94 W/kg (body) ,0.40 W/kg (head) ,About 100 EUR,,,"939,655 hits",
150,Samsung I9070 Galaxy S Advance,True,True,False,False,"2012, January. Released 2012, April",Discontinued,123.2 x 63 x 9.7 mm (4.85 x 2.48 x 0.38 in),120 g (4.23 oz),,Mini-SIM,,Super AMOLED,"4.0 inches, 45.5 cm2 (~58.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,,"Android 2.3.6 (Gingerbread), upgradable to 4.1.2 (Jelly Bean), TouchWiz UI 4",NovaThor U8500,Dual-core 1.0 GHz Cortex-A9,Mali-400,microSDHC (dedicated slot),"8GB 768MB RAM, 16GB 768MB RAM","5 MP, AF",LED flash,720p@30fps,1.3 MP,,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","3.0, A2DP, aptX","GPS, A-GPS",Optional,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1500 mAh battery,,Up to 15 h (2G) / Up to 7 h 20 min (3G),"Black, White",GT-I9070,0.37 W/kg (head) 0.98 W/kg (body) ,0.54 W/kg (head) ,About 150 EUR,,,"15,492,263 hits",
151,Samsung E1230,True,False,False,False,"2011, August. Released 2011, August",Discontinued,110.6 x 45.4 x 13.9 mm (4.35 x 1.79 x 0.55 in),73 g (2.57 oz),,Mini-SIM,,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~20.3% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,,,No,,No,,,,,,Yes,Yes,No,No,No,,Stereo FM radio,No,,Removable Li-Ion 800 mAh battery,,Up to 8 h 40 min,"Black, White",,,0.81 W/kg (head) ,About 20 EUR,,,"448,956 hits",
152,Samsung Galaxy S II I777,True,True,False,False,"2011, August. Released 2011, October",Discontinued,126 x 66 x 8.9 mm (4.96 x 2.60 x 0.35 in),121.9 g (4.27 oz),,Mini-SIM,,Super AMOLED Plus,"4.3 inches, 52.6 cm2 (~63.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Corning Gorilla Glass,TouchWiz UI v4.0_,Android 2.3.4 (Gingerbread),Exynos 4210 Dual,Dual-core 1.2 GHz Cortex-A9,Mali-400MP4,"microSDHC (dedicated slot), 8 GB included","16GB 1GB RAM, 32GB 1GB RAM","8 MP, AF",LED flash,1080p@30fps,2 MP,,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","3.0, A2DP, aptX","GPS, A-GPS",Optional,No,"microUSB 2.0 (MHL TV-out), OTG","Accelerometer, gyro, proximity, compass",Removable Li-Ion 1650 mAh battery,,Up to 8 h,Black,,0.36 W/kg (head) 0.90 W/kg (body) ,0.25 W/kg (head) ,About 170 EUR,,,"1,509,448 hits",
153,Samsung Conquer 4G,True,True,False,False,"2011, June. Released 2011, August",Discontinued,116.1 x 60.5 x 11.7 mm (4.57 x 2.38 x 0.46 in),116 g (4.09 oz),,Mini-SIM,,"TFT, 256K colors","3.5 inches, 36.5 cm2 (~51.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",,,Android 2.3.4 (Gingerbread),Qualcomm MSM8665,1.0 GHz,,"microSDHC (dedicated slot), 2 GB included",1GB 512MB RAM,"3.15 MP, AF",LED flash,Yes,1.3 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, WiMAX, hotspot (charges may apply)","2.1, A2DP","GPS, A-GPS",,No,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1500 mAh battery,,Up to 6 h,Graphite,,0.76 W/kg (head) 1.01 W/kg (body) ,,About 90 EUR,,,"369,646 hits",
154,Samsung Google Nexus S I9023,True,True,False,False,"2011, March. Released 2011, April",Discontinued,123.9 x 63 x 10.9 mm (4.88 x 2.48 x 0.43 in),129 g (4.55 oz),,Mini-SIM,,S-LCD,"4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Oleophobic coating,,"Android 2.3 (Gingerbread), upgradable to 4.1.1 (Jelly Bean)",Hummingbird,1.0 GHz Cortex-A8,PowerVR SGX540,No,16GB,"5 MP, AF",LED flash,w480p@30fps,VGA,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","2.1, A2DP, EDR","GPS, A-GPS",Yes,No,microUSB 2.0,"Accelerometer, gyro, proximity, compass, barometer",Removable Li-Ion 1500 mAh battery,,Up to 13 h 20 min (2G) / Up to 6 h 20 min (3G),Black,,0.83 W/kg (head) 0.72 W/kg (body) ,0.50 W/kg (head) ,About 180 EUR,,,"1,816,552 hits",
155,Samsung Galaxy Ace S5830,True,True,False,False,"2011, January. Released 2011, February",Discontinued,112.4 x 59.9 x 11.5 mm (4.43 x 2.36 x 0.45 in),113 g (3.99 oz),,Mini-SIM,,TFT,"3.5 inches, 36.5 cm2 (~54.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Corning Gorilla Glass,,"Android 2.3 (Gingerbread), TouchWiz UI 3",Qualcomm MSM7227 Snapdragon S1,800 MHz ARM 11,Adreno 200,"microSDHC (dedicated slot), 2 GB included",158MB 278MB RAM,"5 MP, f/2.6, AF",LED flash,480p@24fps,No,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","2.1, A2DP","GPS, A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1350 mAh battery,,Up to 11 h (2G) / Up to 6 h 30 min (3G),"Black, White, Hugo Boss Edition, La Fleur",GT-S5830,0.69 W/kg (head) 1.31 W/kg (body) ,0.84 W/kg (head) ,About 90 EUR,,,"39,607,898 hits",
156,Samsung Ch@t 322,True,False,False,False,"2010, October. Released 2010, November",Discontinued,109.5 x 60 x 12.3 mm (4.31 x 2.36 x 0.48 in),95 g (3.35 oz),,"Dual SIM (Mini-SIM, dual stand-by)",Optical trackpad,"TFT, 256K colors","2.2 inches, 15.2 cm2 (~23.2% screen-to-body ratio)",220 x 176 pixels (~128 ppi density),,,,,,,microSDHC (dedicated slot),54MB,1.3 MP,,QCIF@15fps,No,,,Yes,Yes,No,"2.1, A2DP",No,,"FM radio, recording",microUSB,,Removable Li-Ion 1000 mAh battery,,Up to 11 h,"Black, White, Pink",,0.47 W/kg (head) 0.53 W/kg (body) ,0.73 W/kg (head) ,About 60 EUR,,,"3,047,145 hits",
157,Samsung A220 F Nori,True,True,False,False,"2010, August. Released 2010, Q4",Discontinued,-,-,,Mini-SIM,,"TFT, 256K colors","3.0 inches, 25.6 cm2","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,,,microSDHC (dedicated slot),,3.15 MP,,Yes,1.3 MP,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP","GPS, A-GPS",,,microUSB 2.0,Accelerometer,Removable Li-Ion 1000 mAh battery,,,"Biege, Pink, Blue",,0.50 W/kg (head) 0.41 W/kg (body) ,0.89 W/kg (head) ,About 60 EUR,,,"218,017 hits",
158,Samsung Galaxy M13 5G,True,True,True,True,"2022, July 14","Available. Released 2022, July 23",164.5 x 76.5 x 8.8 mm (6.48 x 3.01 x 0.35 in),195 g (6.88 oz),"Glass front (Gorilla Glass 3), plastic back, plastic frame",Nano-SIM + Nano-SIM,,"PLS LCD, 90Hz, 400 nits (typ)","6.5 inches, 102.0 cm2 (~81.1% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",Corning Gorilla Glass 3,,"Android 12, One UI Core 4",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 6GB RAM","50 MP, f/1.8, (wide), PDAF__2 MP, f/2.4, (depth)","LED flash, panorama, HDR",1080p@30fps,"5 MP, f/2.0, (wide)",HDR,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","GPS, GLONASS, BDS, GALILEO, QZSS",No,Unspecified,USB Type-C 2.0,"Fingerprint (side-mounted), accelerometer, gyro, compass",Li-Po 5000 mAh,15W wired,,"Midnight Blue, Aqua Green, Stardust Brown","SM-M136B, SM-M136B/DS",0.73 W/kg (head) ,0.84 W/kg (head) 1.33 W/kg (body) ,About 180 EUR,,,"998,777 hits",
