id,brand,model,date,year,display_size_inches,display_size_inches_scale,internal_memory_in_gb,internal_memory_in_gb_scale,primary_camera_mega_pixel,primary_camera_mega_pixel_scale,primary_camera,loud_speaker,gps,colors,approx_price_eur,approx_price_eur_scale,announced,battery_mah,battery_mah_scale,ram_in_gb,ram_in_gb_scale
Nokia 150,Nokia,150,2017-01-01,2017.0,2.4,-2.158469582235246,,,,,VGA| LED flash,Yes,No,Black| White,30.0,-0.26048253131418814,2016  December,1020.0,-1.792371211131049,,
Nokia 216,Nokia,216,2016-10-01,2016.0,2.4,-2.6169008205655695,,,,,VGA| LED flash,Yes,No,Black| Gray| Mint,40.0,-1.2720296327680292,2016  September,1020.0,-1.7833000517901654,0.0155642023346303,-0.5501422584360286
Nokia 230 Dual SIM,Nokia,230 Dual SIM,2015-12-01,2015.0,2.8,-1.7633098824242688,,,2.0,-1.5640923383885008,2 MP| LED flash,Yes,No,Black| White,70.0,-0.38037496500219353,2015  November,1200.0,-1.3717491606139969,0.0155642023346303,-1.4311666595589476
Nokia 230,Nokia,230,2015-12-01,2015.0,2.8,-1.7633098824242688,,,2.0,-1.5640923383885008,2 MP| LED flash,Yes,No,Black| White,70.0,-0.38037496500219353,2015  November,1200.0,-1.3717491606139969,0.0155642023346303,-1.4311666595589476
Nokia 222 Dual SIM,Nokia,222 Dual SIM,2015-09-01,2015.0,2.4,-2.0775146730791048,,,2.0,-1.5640923383885008,2 MP,Yes,No,Black| White,40.0,-0.4516675378334537,2015  August,1100.0,-1.4781698956620837,0.0155642023346303,-1.4311666595589476
Nokia 222,Nokia,222,2015-09-01,2015.0,2.4,-2.0775146730791048,,,2.0,-1.5640923383885008,2 MP,Yes,No,Black| White,40.0,-0.4516675378334537,2015  August,1100.0,-1.4781698956620837,0.0155642023346303,-1.4311666595589476
Nokia 105 Dual SIM (2015),Nokia,105 Dual SIM (2015),2015-06-01,2015.0,1.4,-2.8630266497161942,,,,,,Yes,No,Black| Cyan| White,20.0,-0.49919591972096045,2015  June,800.0,-1.797432100806344,0.0038910505836575,-1.4418965975539835
Nokia 105 (2015),Nokia,105 (2015),2015-06-01,2015.0,1.4,-2.8630266497161942,,,,,,Yes,No,Black| Cyan| White,20.0,-0.49919591972096045,2015  June,800.0,-1.797432100806344,0.0038910505836575,-1.4418965975539835
Nokia 215,Nokia,215,2015-05-01,2015.0,2.4,-2.0775146730791048,,,,,VGA,Yes,No,Black| White| Green,30.0,-0.4754317287772071,2015  January,1100.0,-1.4781698956620837,0.0077821011673151,-1.4383199515556382
Nokia 215 Dual SIM,Nokia,215 Dual SIM,2015-02-01,2015.0,2.4,-2.0775146730791048,,,,,VGA,Yes,No,Black| White| Green,30.0,-0.4754317287772071,2015  January,1100.0,-1.4781698956620837,0.0077821011673151,-1.4383199515556382
Nokia Lumia 638,Nokia,Lumia 638,2014-12-01,2014.0,4.5,-0.30321695516143937,8.0,-0.23375313240519174,5.0,-0.7502203675918675,5 MP| autofocus,Yes,Yes with A-GPS GLONASS,Black,100.0,-0.29063064824938184,2014  December,1830.0,-0.3943905262292642,1.0,-0.21347151189090316
Nokia Lumia 730 Dual SIM,Nokia,Lumia 730 Dual SIM,2014-09-01,2014.0,4.7,-0.16540575377998823,8.0,-0.23375313240519174,7.0,-0.25799971436994495,6.7 MP (6.1 MP effective)| Carl Zeiss optics| autofocus| LED flash,Yes,Yes with A-GPS GLONASS BDS,Orange| green| white| black,170.0,-0.11805617366819716,2014  September,2200.0,-0.09162528899759895,1.0,-0.21347151189090316
Nokia Lumia 735,Nokia,Lumia 735,2014-09-01,2014.0,4.7,-0.16540575377998823,8.0,-0.23375313240519174,7.0,-0.25799971436994495,6.7 MP (6.1 MP effective)| Carl Zeiss optics| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS BDS,Orange| green| white| black,220.0,0.005211308175506183,2014  September,2200.0,-0.09162528899759895,1.0,-0.21347151189090316
Nokia Lumia 830,Nokia,Lumia 830,2014-09-01,2014.0,5.0,0.04131104829218819,16.0,0.336915984396869,10.0,0.4803312654629388,10 MP| f/2.2| 26mm| Carl Zeiss optics| OIS| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS BDS,Orange| green| white| black| gold,330.0,0.2763997682316535,2014  September,2200.0,-0.09162528899759895,1.0,-0.21347151189090316
Nokia 130 Dual SIM,Nokia,130 Dual SIM,2014-09-01,2014.0,1.8,-2.1636681738110286,,,,,,Yes,No,Red| black| white,20.0,-0.4878586191993072,2014  August,1020.0,-1.0572009104391258,0.0038910505836575,-1.147820033692055
Nokia 130,Nokia,130,2014-09-01,2014.0,1.8,-2.1636681738110286,,,,,,Yes,No,Red| black| white,20.0,-0.4878586191993072,2014  August,1020.0,-1.0572009104391258,0.0038910505836575,-1.147820033692055
Nokia Lumia 530 Dual SIM,Nokia,Lumia 530 Dual SIM,2014-08-01,2014.0,4.0,-0.647744958615067,4.0,-0.5190876908062221,5.0,-0.7502203675918675,5 MP,Yes,Yes with A-GPS GLONASS,Bright orange| Bright green| White| Dark grey,100.0,-0.29063064824938184,2014  July,1430.0,-0.7217042962094428,0.4980544747081712,-0.6842955717047648
Nokia Lumia 530,Nokia,Lumia 530,2014-08-01,2014.0,4.0,-0.647744958615067,4.0,-0.5190876908062221,5.0,-0.7502203675918675,5 MP,Yes,Yes with A-GPS GLONASS,Bright orange| Bright green| White| Dark grey,100.0,-0.29063064824938184,2014  July,1430.0,-0.7217042962094428,0.4980544747081712,-0.6842955717047648
Nokia X2 Dual SIM,Nokia,X2 Dual SIM,2014-07-01,2014.0,4.3,-0.44102815654289057,4.0,-0.5190876908062221,5.0,-0.7502203675918675,5 MP| autofocus| LED flash,Yes,Yes with A-GPS GLONASS BDS,Glossy green| orange black| yellow| white| matt dark grey,90.0,-0.3152841446181225,2014  June,1800.0,-0.41893905897777756,1.0,-0.21347151189090316
Nokia 225,Nokia,225,2014-05-01,2014.0,2.8,-1.4746121669037733,,,2.0,-1.4885513474247511,2 MP,Yes,No,Red| yellow| green| black| white,50.0,-0.4138981300930852,2014  April,1200.0,-0.9099097139480454,,
Nokia 225 Dual SIM,Nokia,225 Dual SIM,2014-05-01,2014.0,2.8,-1.4746121669037733,,,2.0,-1.4885513474247511,2 MP,Yes,No,Red| yellow| green| black| white,50.0,-0.4138981300930852,2014  April,1200.0,-0.9099097139480454,,
Nokia Lumia 930,Nokia,Lumia 930,2014-07-01,2014.0,5.0,0.04131104829218819,32.0,1.4782542180009905,20.0,2.9414345315725514,20 MP| f/2.4| 26mm| Carl Zeiss optics| OIS| autofocus| dual-LED flash| ,Yes,Yes with A-GPS GLONASS,Bright orange| bright green| white| black| gold,370.0,0.3750137537066162,2014  April,2420.0,0.08839728449149928,2.0,0.7245268088235345
Nokia Lumia 635,Nokia,Lumia 635,2014-06-01,2014.0,4.5,-0.30321695516143937,8.0,-0.23375313240519174,5.0,-0.7502203675918675,5 MP| autofocus,Yes,Yes with A-GPS GLONASS,Bright Orange| bright green| bright yellow| white| black,110.0,-0.2659771518806412,2014  April,1830.0,-0.3943905262292642,1.0,-0.21347151189090316
Nokia Lumia 630 Dual SIM,Nokia,Lumia 630 Dual SIM,2014-05-01,2014.0,4.5,-0.30321695516143937,8.0,-0.23375313240519174,5.0,-0.7502203675918675,5 MP| autofocus,Yes,Yes with A-GPS GLONASS,Bright Orange| bright green| bright yellow| white| black,140.0,-0.19201666277441917,2014  April,1830.0,-0.3943905262292642,0.4980544747081712,-0.6842955717047648
Nokia Lumia 630,Nokia,Lumia 630,2014-05-01,2014.0,4.5,-0.30321695516143937,8.0,-0.23375313240519174,5.0,-0.7502203675918675,5 MP| autofocus| ,Yes,Yes with A-GPS GLONASS,Bright Orange| bright green| bright yellow| white| black,110.0,-0.2659771518806412,2014  April,1830.0,-0.3943905262292642,0.4980544747081712,-0.6842955717047648
Nokia XL,Nokia,XL,2014-05-01,2014.0,5.0,0.04131104829218819,4.0,-0.5190876908062221,5.0,-0.7502203675918675,5 MP| f/2.8| 32mm| autofocus| LED flash| ,Yes,Yes with A-GPS,Bright green| orange| cyan| yellow| black| white,100.0,-0.29063064824938184,2014  February,2000.0,-0.25528217398768827,0.7470817120622568,-0.45070844125447684
Nokia X+,Nokia,X+,2014-05-01,2014.0,4.0,-0.647744958615067,4.0,-0.5190876908062221,15.0,1.710882898517745,3.15 MP,Yes,Yes with A-GPS,Bright green| bright red| cyan| yellow| black| white,120.0,-0.2413236555119005,2014  February,1500.0,-0.6644243864629115,0.7470817120622568,-0.45070844125447684
Nokia X,Nokia,X,2014-03-01,2014.0,4.0,-0.647744958615067,4.0,-0.5190876908062221,15.0,1.710882898517745,3.15 MP| ,Yes,Yes with A-GPS,Bright green| bright red| cyan| yellow| black| white,100.0,-0.29063064824938184,2014  February,1500.0,-0.6644243864629115,0.4980544747081712,-0.6842955717047648
Nokia Asha 230,Nokia,Asha 230,2014-02-01,2014.0,2.8,-1.4746121669037733,,,3.0,-1.24244102081379,1.3 MP,Yes,A-GPS only,Bright Red| Yellow| Bright Green| White| Cyan| Black,60.0,-0.38924463372434454,2014  February,1020.0,-1.0572009104391258,0.0622568093385214,-1.0930730499927688
Nokia 220,Nokia,220,2014-02-01,2014.0,2.4,-1.7502345696666752,,,2.0,-1.4885513474247511,2 MP,Yes,No,Red| black| white| yellow| cyan,40.0,-0.4385516264618258,2014  February,1100.0,-0.9917381564430902,,
Nokia Lumia Icon,Nokia,Lumia Icon,2014-02-01,2014.0,5.0,0.04131104829218819,32.0,1.4782542180009905,20.0,2.9414345315725514,20 MP| Carl Zeiss optics| OIS| autofocus| dual-LED flash,Yes,Yes with A-GPS GLONASS,Black| White,400.0,0.4489742428128382,2014  February,2420.0,0.08839728449149928,2.0,0.7245268088235345
Nokia Lumia 525,Nokia,Lumia 525,2014-01-01,2014.0,4.0,-0.647744958615067,8.0,-0.23375313240519174,5.0,-0.7502203675918675,5 MP| autofocus,Yes,Yes with A-GPS GLONASS,Black| White| Yellow| Red,120.0,-0.2413236555119005,2013  November,1430.0,-0.7217042962094428,1.0,-0.21347151189090316
Nokia Lumia 1520,Nokia,Lumia 1520,2013-11-01,2013.0,6.0,1.0810639268214703,16.0,0.3826455275715548,20.0,2.743757345848823,20 MP| f/2.4| 26 mm| Carl Zeiss optics| OIS| autofocus| dual-LED flash| ,Yes,Yes with A-GPS GLONASS,Yellow| white| black| red| green (AT&T),350.0,0.3521010364436084,2013  October,3400.0,1.2957967954746554,2.0,1.1761551735404756
Nokia Lumia 1320,Nokia,Lumia 1320,2014-01-01,2014.0,6.0,0.7303670551994433,8.0,-0.23375313240519174,5.0,-0.7502203675918675,5 MP| f/2.4| 28mm| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS,Yellow| white| black| red,210.0,-0.019442188193234487,2013  October,3400.0,0.8903160209429368,1.0,-0.21347151189090316
Nokia Lumia 2520,Nokia,Lumia 2520,2013-12-01,2013.0,10.1,3.8973808033095594,32.0,1.4138026310382852,7.0,-0.16060242940059752,6.7 MP| Carl Zeiss optics| autofocus,Yes with stereo speakers,Yes with A-GPS GLONASS,Cyan | Red| Black| White,360.0,0.3752119152835364,2013  October,8120.0,5.8197511557162525,2.0,1.1761551735404756
Nokia Asha 503 Dual SIM,Nokia,Asha 503 Dual SIM,2013-11-01,2013.0,3.0,-0.9796557389015217,,,5.0,-0.6074270102082007,5 MP| LED flash,Yes,No,Yellow| black| green| red| blue| white,100.0,-0.22567093455459075,2013  October,1200.0,-0.8128259995532077,,
Nokia Asha 503,Nokia,Asha 503,2013-11-01,2013.0,3.0,-0.9796557389015217,,,5.0,-0.6074270102082007,5 MP| LED flash| ,Yes,No,Yellow| black| green| red| blue| white,90.0,-0.24878181339451874,2013  October,1200.0,-0.8128259995532077,,
Nokia Asha 502 Dual SIM,Nokia,Asha 502 Dual SIM,2013-11-01,2013.0,3.0,-0.9796557389015217,,,5.0,-0.6074270102082007,5 MP| LED flash,Yes,No,Bright Red| Bright Green| Cyan| Yellow| White and Black,80.0,-0.2718926922344467,2013  October,1010.0,-0.9949343318510686,0.0622568093385214,-1.0575872110116007
Nokia Asha 500 Dual SIM,Nokia,Asha 500 Dual SIM,2013-12-01,2013.0,2.8,-1.1170370499497213,,,2.0,-1.2776638814196055,2 MP,Yes,No,Bright Red| Bright Green| Cyan| Yellow| White and Black,60.0,-0.31811444991430265,2013  October,1200.0,-0.8128259995532077,0.0622568093385214,-1.0575872110116007
Nokia Asha 500,Nokia,Asha 500,2013-12-01,2013.0,2.8,-1.1170370499497213,,,2.0,-1.2776638814196055,2 MP,Yes,No,Bright Red| Bright Green| Cyan| Yellow| White and Black,60.0,-0.31811444991430265,2013  October,1200.0,-0.8128259995532077,0.0622568093385214,-1.0575872110116007
Nokia 108 Dual SIM,Nokia,108 Dual SIM,2013-10-01,2013.0,1.8,-1.8039436051907185,,,,,VGA,Yes,No,Black| White| Red| Blue| Yellow,30.0,-0.38744708643408654,2013  September,950.0,-1.0524422262609194,0.0038910505836575,-1.1248686081366635
Nokia 515,Nokia,515,2013-09-01,2013.0,2.4,-1.39179967204612,0.2490272373540856,-0.6324624380980282,5.0,-0.6074270102082007,5 MP| LED flash,Yes,No,White| Black,140.0,-0.1332274191948789,2013  August,1200.0,-0.8128259995532077,0.0622568093385214,-1.0575872110116007
Nokia 107 Dual SIM,Nokia,107 Dual SIM,2013-10-01,2013.0,1.8,-1.8039436051907185,,,,,,Yes,No,Black| White| Red,20.0,-0.4105579652740145,2013  August,1020.0,-0.9853496827827601,0.0038910505836575,-1.1248686081366635
Nokia 106,Nokia,106,2013-11-01,2013.0,1.8,-1.8039436051907185,,,,,,Yes,No,Black| White| Red,20.0,-0.4105579652740145,2013  August,800.0,-1.1962119622855465,0.0003633665914699,-1.1289351621003831
Nokia Lumia 625,Nokia,Lumia 625,2013-08-01,2013.0,4.7,0.18808540500817394,8.0,-0.1329330241618104,5.0,-0.6074270102082007,5 MP| f/2.4| 28mm| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS,Orange| Bright green| Yellow| Black and white,160.0,-0.08700566151502295,2013  July,2000.0,-0.04605407408853019,0.4980544747081712,-0.5552194458111338
Nokia Lumia 1020,Nokia,Lumia 1020,2013-07-01,2013.0,4.5,0.050704093959974356,32.0,1.4138026310382852,41.0,7.4354154443286555,41 MP (38 MP effective)| f/2.2| 26mm| Carl Zeiss optics| OIS| auto/manual focus| Xenon & LED flash| ,Yes,Yes with A-GPS GLONASS,Yellow| white| black| red (AT&T exclusive),400.0,0.46765543064324827,2013  July,2000.0,-0.04605407408853019,2.0,1.1761551735404756
Nokia 208,Nokia,208,2013-07-01,2013.0,2.4,-1.39179967204612,0.2490272373540856,-0.6324624380980282,3.0,-1.054251591015804,1.3 MP,Yes,No,Cyan | Red| Yellow| Black| White,60.0,-0.31811444991430265,2013  July,1020.0,-0.9853496827827601,0.0622568093385214,-1.0575872110116007
Nokia 207,Nokia,207,2013-10-01,2013.0,2.4,-1.39179967204612,0.2490272373540856,-0.6324624380980282,,,,Yes,No,Cyan | Red| Yellow| Black| White,60.0,-0.31811444991430265,2013  July,1020.0,-0.9853496827827601,0.0622568093385214,-1.0575872110116007
Nokia Lumia 925,Nokia,Lumia 925,2013-06-01,2013.0,4.5,0.050704093959974356,16.0,0.3826455275715548,8.0,0.06280986100320407,8 MP| Carl Zeiss optics| OIS| autofocus| dual-LED flash| ,Yes,Yes with A-GPS GLONASS,Black| White| Gray,260.0,0.14410312688425672,2013  May,2000.0,-0.04605407408853019,1.0,0.02340056946440414
Nokia Lumia 928,Nokia,Lumia 928,2013-05-01,2013.0,4.5,0.050704093959974356,32.0,1.4138026310382852,8.0,0.06280986100320407,8 MP| Carl Zeiss optics| OIS| autofocus| xenon flash,Yes,Yes with A-GPS GLONASS,Black| White,380.0,0.42143367296339235,2013  April,2000.0,-0.04605407408853019,1.0,0.02340056946440414
Nokia Asha 501,Nokia,Asha 501,2013-06-01,2013.0,3.0,-0.9796557389015217,0.1245136186770428,-0.6404870069966019,15.0,1.626695893829815,3.15 MP| ,Yes,No,Bright Red| Bright Green| Cyan| Yellow| White and Black,80.0,-0.2718926922344467,2013  May,1200.0,-0.8128259995532077,0.0622568093385214,-1.0575872110116007
Nokia Asha 210,Nokia,Asha 210,2013-05-01,2013.0,2.4,-1.39179967204612,0.0622568093385214,-0.6444992914458888,2.0,-1.2776638814196055,2 MP,Yes,No,Yellow| Black| White| Cyan| Magenta,50.0,-0.3412253287542306,2013  April,1200.0,-0.8128259995532077,0.0311284046692607,-1.0934706228116342
Nokia Lumia 720,Nokia,Lumia 720,2013-04-01,2013.0,4.3,-0.08667721708822523,8.0,-0.1329330241618104,7.0,-0.16060242940059752,6.7 MP| Carl Zeiss optics| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS,White| Red| Yellow| Cyan/Black,200.0,0.005437853844688915,2013  February,2000.0,-0.04605407408853019,0.4980544747081712,-0.5552194458111338
Nokia Lumia 520,Nokia,Lumia 520,2013-04-01,2013.0,4.0,-0.2927491836605243,8.0,-0.1329330241618104,5.0,-0.6074270102082007,5 MP| f/2.4| 28mm| autofocus| ,Yes,Yes with A-GPS GLONASS,Yellow| red| cyan| white/black,70.0,-0.2950035710743747,2013  February,1430.0,-0.592379070982113,0.4980544747081712,-0.5552194458111338
Nokia 301,Nokia,301,2013-04-01,2013.0,2.4,-1.39179967204612,0.2490272373540856,-0.6324624380980282,15.0,1.626695893829815,3.15 MP,Yes,No,Cyan| Black| Yellow| Magenta| White,70.0,-0.2950035710743747,2013  February,1110.0,-0.8990878411679839,0.0622568093385214,-1.0575872110116007
Nokia 105,Nokia,105,2013-05-01,2013.0,1.45,-2.0443608995250675,0.0077821011673151,-0.6480100403390148,,,,Yes,No,Black| Cyan,20.0,-0.4105579652740145,2013  February,800.0,-1.1962119622855465,0.0003633665914699,-1.1289351621003831
Nokia Asha 310,Nokia,Asha 310,2013-03-01,2013.0,3.0,-0.9796557389015217,0.0194552529182879,-0.6472577370047735,2.0,-1.2776638814196055,2 MP,Yes,No,Black| White| Golden Light,80.0,-0.2718926922344467,2013  February,1110.0,-0.8990878411679839,0.1245136186770428,-0.9858203874115341
Nokia Lumia 505,Nokia,Lumia 505,2013-01-01,2013.0,3.7,-0.49882115023282336,4.0,-0.390722300028493,8.0,0.06280986100320407,8 MP,Yes,Yes with A-GPS,Black| White| Red| Pink,140.0,-0.1332274191948789,2012  December,1300.0,-0.716979508870123,0.2490272373540856,-0.8422867402114006
Nokia Lumia 620,Nokia,Lumia 620,2013-01-01,2013.0,3.8,-0.4301304947087239,8.0,-0.1329330241618104,5.0,-0.6074270102082007,5 MP| autofocus| LED flash| ,Yes,Yes with A-GPS GLONASS,Lime green| orange| magenta| yellow| cyan| white| black,120.0,-0.17944917687473483,2012  December,1300.0,-0.716979508870123,0.4980544747081712,-0.5552194458111338
Nokia 114,Nokia,114,2012-12-01,2012.0,1.8,-1.2178245505239234,0.0155642023346303,-0.589030189622664,,,VGA,Yes,No,Black| Magenta| Cyan,30.0,-1.2534979271872166,2012  November,1020.0,-0.5977845757497083,,
Nokia 206,Nokia,206,2012-12-01,2012.0,2.4,-0.859912556446348,0.0622568093385214,-0.5859692199012763,3.0,-0.9096534198304107,1.3 MP,Yes,No,Cyan | Magenta| Yellow| Black| White,70.0,-0.870972243950944,2012  November,1110.0,-0.5224855717134095,,
Nokia Asha 205,Nokia,Asha 205,2012-12-01,2012.0,2.4,-0.859912556446348,0.0622568093385214,-0.5859692199012763,,,VGA,Yes,No,Cyan| Magenta| Orange| Pink| White,50.0,-1.0622350855690803,2012  November,1020.0,-0.5977845757497083,,
Nokia 109,Nokia,109,2012-12-01,2012.0,1.8,-1.2178245505239234,0.0622568093385214,-0.5859692199012763,,,,Yes,No,Black| Cyan,40.0,-1.1578665063781486,2012  November,800.0,-0.7818488078384389,0.0155642023346303,-1.5606045665668475
Nokia Lumia 822,Nokia,Lumia 822,2012-11-01,2012.0,4.3,0.2734754247993068,16.0,0.4588417783324106,8.0,0.1955713766211724,8 MP| autofocus| Carl Zeiss Tessar lens| F2.2| dual-LED flash,Yes,Yes with A-GPS GLONASS,Black| Gray| White| Red,320.0,1.519813276275761,2012  October,1800.0,0.054806792564881926,1.0,0.5980255572577693
Nokia Lumia 510,Nokia,Lumia 510,2012-11-01,2012.0,4.0,0.09451942776051929,4.0,-0.3278274400642423,5.0,-0.46756350124977747,5 MP| autofocus| ,Yes,Yes with A-GPS,White| Cyan| Black| Red| Yellow,110.0,-0.48844656071467113,2012  October,1300.0,-0.3635210076367785,0.2490272373540856,-1.048676473960219
Nokia Lumia 810,Nokia,Lumia 810,2012-11-01,2012.0,4.3,0.2734754247993068,8.0,-0.065604367265358,8.0,0.1955713766211724,8 MP| Carl Zeiss optics| autofocus| dual-LED flash,Yes,Yes with A-GPS,Black| Cyan,250.0,0.8503933306122836,2012  October,1800.0,0.054806792564881926,1.0,0.5980255572577693
Nokia Asha 309,Nokia,Asha 309,2012-12-01,2012.0,3.0,-0.5020005623687728,0.0194552529182879,-0.5887751088125484,2.0,-1.1306983791207272,2 MP,Yes,No,Black| White,90.0,-0.6797094023328075,2012  September,1110.0,-0.5224855717134095,0.1245136186770428,-1.3217047900170875
Nokia Asha 308,Nokia,Asha 308,2012-10-01,2012.0,3.0,-0.5020005623687728,0.0194552529182879,-0.5887751088125484,2.0,-1.1306983791207272,2 MP,Yes,No,Black| Golden light,70.0,-0.870972243950944,2012  September,1110.0,-0.5224855717134095,0.1245136186770428,-1.3217047900170875
Nokia Lumia 920,Nokia,Lumia 920,2012-11-01,2012.0,4.5,0.3927794228251653,32.0,1.507734069527948,8.0,0.1955713766211724,8 MP| f/2.0| 26mm| Carl Zeiss optics| OIS| autofocus| dual-LED flash| ,Yes,Yes with A-GPS GLONASS,Black| Gray| Red| Yellow| White,210.0,0.46786764737601083,2012  September,2000.0,0.2221379126455461,1.0,0.5980255572577693
Nokia Lumia 820,Nokia,Lumia 820,2012-11-01,2012.0,4.3,0.2734754247993068,8.0,-0.065604367265358,8.0,0.1955713766211724,8 MP| Carl Zeiss optics| autofocus| dual-LED flash| ,Yes,Yes with A-GPS GLONASS,Black| Gray| Red| Yellow| White| Blue| Violet,170.0,0.08534196413973803,2012  September,1650.0,-0.0706915474956162,1.0,0.5980255572577693
Nokia Asha 311,Nokia,Asha 311,2012-08-01,2012.0,3.0,-0.5020005623687728,0.1361867704280155,-0.581122684509079,15.0,1.7428860916533888,3.15 MP,Yes,No,Dark Grey| Rose Red| Blue| Brown| Sand White,80.0,-0.7753408231418757,2012  June,1110.0,-0.5224855717134095,0.2490272373540856,-1.048676473960219
Nokia Asha 306,Nokia,Asha 306,2012-07-01,2012.0,3.0,-0.5020005623687728,0.0097276264591439,-0.5894128108378375,2.0,-1.1306983791207272,2 MP,Yes,No,Silver White| Red| Mid Blue| Dark Grey,70.0,-0.870972243950944,2012  June,1110.0,-0.5224855717134095,0.0622568093385214,-1.4582189480455217
Nokia Asha 305,Nokia,Asha 305,2012-07-01,2012.0,3.0,-0.5020005623687728,0.0097276264591439,-0.5894128108378375,2.0,-1.1306983791207272,2 MP,Yes,No,Silver White| Red| Mid Blue| Dark Grey,70.0,-0.870972243950944,2012  June,1110.0,-0.5224855717134095,0.0622568093385214,-1.4582189480455217
Nokia 113,Nokia,113,2012-09-01,2012.0,1.8,-1.2178245505239234,0.0155642023346303,-0.589030189622664,,,VGA,Yes,No,Black| Magenta| Lime Green| Cyan,70.0,-0.870972243950944,2012  May,800.0,-0.7818488078384389,,
Nokia 112,Nokia,112,2012-09-01,2012.0,1.8,-1.2178245505239234,0.0155642023346303,-0.589030189622664,,,VGA,Yes,No,Dark Grey| White| Red| Cyan,80.0,-0.7753408231418757,2012  May,1400.0,-0.2798554475964464,,
Nokia 111,Nokia,111,2012-09-01,2012.0,1.8,-1.2178245505239234,0.0097276264591439,-0.5894128108378375,,,VGA,Yes,No,Black| Magenta| Lime Green| Cyan,50.0,-1.0622350855690803,2012  May,800.0,-0.7818488078384389,,
Nokia 110,Nokia,110,2012-06-01,2012.0,1.8,-1.2178245505239234,0.0097276264591439,-0.5894128108378375,,,VGA,Yes,No,Black| Magenta| Lime Green| Cyan,40.0,-1.1578665063781486,2012  May,1020.0,-0.5977845757497083,,
